TransactionID,AccountID,TransactionType,Amount,TransactionDate
168121,181,Credit,3337.16,2020-04-14
137912,1197,Debit,13635.26,2022-05-02
104703,970,Credit,570081.16,2021-12-21
156963,180,Credit,510195.82,2019-07-17
128542,1037,Debit,397340.28,2019-09-12
186324,1030,Debit,119890.15,2021-11-09
177537,1044,Credit,328387.61,2022-03-09
107469,885,Debit,62491.53,2023-12-20
105719,773,Debit,542186.02,2023-08-18
149494,627,Credit,357811.17,2019-10-06
133349,784,Credit,258172.16,2019-05-05
123479,516,Credit,361750.43,2020-02-10
142862,382,Debit,854096.28,2023-10-15
187846,1203,Debit,752088.88,2020-07-19
144978,246,Credit,833131.38,2023-04-27
198750,852,Debit,757850.36,2023-11-24
174903,242,Debit,626680.71,2019-12-17
111787,971,Credit,697785.41,2023-03-23
175036,970,Credit,441608.47,2023-05-21
113438,88,Credit,46880.07,2020-12-21
112002,1155,Credit,434697.94,2023-10-16
120518,1304,Credit,853109.97,2021-06-05
186380,436,Credit,804505.55,2019-08-04
142090,598,Credit,45151.83,2019-12-03
199860,1322,Credit,433573.09,2020-07-29
106604,125,Debit,5835.48,2019-10-29
155245,1424,Debit,159437.53,2021-01-10
131029,798,Credit,174793.49,2024-02-18
168498,516,Credit,873918.93,2021-11-15
178022,312,Debit,486769.69,2023-03-05
192666,194,Debit,834166.41,2024-01-26
100006,1414,Credit,226505.05,2021-08-07
126849,744,Credit,969944.02,2023-07-02
175812,128,Debit,602752.89,2019-11-07
175034,1041,Credit,404941.01,2023-11-07
162322,1031,Debit,580248.92,2020-10-26
188298,496,Credit,733366.0,2021-08-05
190180,468,Credit,950470.08,2023-08-06
120204,865,Credit,901993.11,2021-08-22
160064,644,Debit,815138.16,2023-08-24
142626,269,Credit,534880.04,2021-02-20
198398,1191,Debit,314699.08,2023-12-06
128092,1028,Credit,867983.02,2019-05-11
107931,1308,Credit,64819.28,2023-12-06
170180,1301,Credit,81741.08,2019-04-05
186171,1175,Debit,76641.55,2021-06-11
101450,92,Credit,467577.28,2019-09-11
108146,1290,Debit,445474.42,2020-01-24
140068,416,Credit,917070.47,2019-07-15
113000,1358,Debit,393828.18,2019-09-18
107158,589,Credit,442126.07,2020-09-24
182273,1470,Credit,953456.38,2022-03-04
161641,242,Debit,701618.86,2021-09-28
123613,1262,Debit,995845.81,2019-09-07
147251,980,Debit,88394.36,2020-08-04
150603,807,Credit,631999.67,2023-05-12
110112,220,Debit,682290.69,2020-08-08
151017,394,Debit,204004.12,2023-04-23
189782,782,Credit,90977.65,2019-06-18
199032,1247,Debit,579168.29,2021-12-31
136574,1075,Credit,983736.2,2024-02-04
162511,330,Debit,483249.34,2020-08-18
180831,1230,Credit,220678.26,2020-11-20
198055,294,Debit,80988.17,2020-01-25
174698,810,Debit,204170.99,2023-09-07
114186,870,Debit,352498.94,2020-09-04
174313,717,Credit,533868.17,2021-02-15
166559,841,Credit,510588.37,2020-12-02
118888,272,Debit,863239.64,2021-02-06
154764,1407,Credit,483797.11,2019-08-21
173379,236,Credit,191135.65,2022-07-24
118967,1397,Debit,24617.86,2019-06-24
135230,1110,Credit,455810.72,2019-04-07
176178,461,Debit,310947.68,2021-09-20
167347,1233,Credit,498711.55,2019-11-16
115015,352,Credit,603739.22,2020-07-07
149350,368,Credit,332156.68,2019-12-04
131321,1034,Debit,79233.39,2023-03-30
172986,835,Credit,212601.04,2022-02-25
136914,810,Debit,533648.35,2020-07-27
103886,1220,Debit,112159.08,2022-03-01
165261,587,Credit,445644.12,2021-04-06
105337,1425,Debit,546991.41,2023-06-26
125220,1313,Credit,800125.01,2022-09-02
127754,136,Credit,62053.79,2020-08-03
142904,583,Credit,887699.09,2022-04-21
141225,534,Debit,368071.27,2023-12-23
184185,203,Debit,820164.85,2023-04-27
183973,816,Credit,375682.97,2023-09-25
101122,286,Debit,169887.48,2020-04-29
123953,738,Debit,432315.38,2019-09-01
175506,1392,Credit,686205.71,2020-07-04
100323,874,Credit,92580.8,2022-01-09
118915,1014,Debit,377814.4,2021-05-14
160692,1280,Credit,594009.44,2019-05-21
174063,983,Debit,494401.21,2019-11-02
156501,375,Debit,338530.17,2021-05-31
175357,265,Credit,337738.31,2023-06-17
157521,890,Debit,850312.72,2023-11-17
180519,1235,Credit,576593.78,2019-06-03
179066,103,Credit,488231.37,2021-01-22
149559,840,Debit,653130.46,2020-03-06
142024,504,Credit,413643.75,2022-09-19
126834,1471,Debit,341832.12,2020-02-08
116021,930,Debit,252912.56,2019-07-30
190001,1206,Credit,656914.18,2020-09-20
152993,1239,Debit,236930.78,2022-10-09
119905,145,Credit,117245.28,2019-11-16
140500,550,Credit,398951.73,2022-12-22
174154,1360,Credit,896665.42,2023-05-24
175132,286,Credit,657713.25,2021-06-11
145820,97,Debit,236034.32,2024-02-24
129375,1164,Credit,300528.76,2023-12-14
130254,1283,Credit,35342.62,2022-10-02
185815,1261,Debit,564082.28,2019-12-02
195321,784,Debit,559661.32,2022-05-01
143239,894,Credit,125343.02,2020-03-20
104996,1271,Debit,705624.56,2022-08-10
135348,1381,Credit,489892.21,2023-07-17
190692,1459,Credit,588324.09,2020-09-15
190695,82,Credit,560888.15,2022-01-20
174486,701,Credit,61961.91,2020-09-24
186479,820,Credit,872346.99,2020-07-03
143728,13,Credit,539656.65,2020-08-27
156966,1317,Credit,175171.54,2020-04-12
183720,556,Debit,199649.37,2023-09-27
188706,497,Debit,131379.07,2023-11-05
101835,996,Credit,497351.43,2021-10-09
186704,738,Debit,364308.84,2021-09-19
110577,1357,Debit,177864.06,2019-11-17
143865,228,Credit,999980.74,2023-09-01
193632,1272,Credit,456402.05,2020-05-13
169521,967,Credit,449566.05,2020-11-05
145434,776,Credit,590292.9,2022-05-01
147452,1154,Debit,338747.68,2019-09-06
132827,761,Debit,682639.66,2020-04-08
132779,877,Debit,939441.29,2023-03-12
116491,1316,Debit,227627.43,2021-03-23
197324,637,Debit,887768.03,2020-02-05
111245,285,Credit,771900.47,2020-04-10
160592,362,Credit,412680.76,2021-07-14
189672,402,Credit,673287.34,2023-02-12
157913,305,Credit,985996.66,2023-01-01
192496,226,Credit,11158.72,2023-05-02
190790,753,Debit,989331.79,2021-11-27
193355,1135,Debit,334514.34,2023-12-10
125381,504,Debit,828046.11,2022-11-07
134900,139,Credit,788659.97,2020-09-18
173641,1223,Credit,636868.13,2023-09-24
138029,330,Credit,832464.56,2020-05-19
190164,7,Credit,693406.51,2022-06-17
149239,786,Credit,562476.18,2023-07-26
133173,544,Debit,393284.52,2022-12-31
127612,239,Debit,606396.65,2023-12-15
100787,264,Debit,608014.05,2022-03-13
158212,445,Debit,22964.81,2021-12-04
185977,100,Debit,326768.03,2022-11-23
165928,1468,Debit,341894.36,2020-05-27
123831,1359,Debit,172862.84,2020-08-30
181278,613,Credit,96650.48,2022-09-15
127815,544,Credit,997113.63,2020-09-15
180706,1354,Credit,730344.97,2022-04-13
196015,749,Credit,661318.5,2023-05-06
189594,667,Credit,504735.62,2023-06-03
144031,349,Debit,751822.99,2023-08-12
177596,343,Credit,89082.96,2023-08-26
127332,199,Credit,584153.41,2022-09-12
183261,140,Debit,582202.73,2021-11-27
155563,434,Credit,851809.75,2020-07-26
138412,1154,Debit,153641.55,2019-12-20
171971,211,Credit,479235.26,2023-11-14
177149,274,Debit,120564.83,2023-07-11
104895,218,Credit,621407.23,2023-02-19
141103,349,Credit,631135.29,2024-02-08
103084,1254,Debit,744739.2,2021-02-10
120233,354,Debit,796684.47,2022-03-31
176014,1368,Debit,433967.6,2020-08-25
191855,600,Debit,978413.99,2019-08-11
136051,565,Credit,589131.91,2023-04-02
135344,700,Debit,169881.81,2021-11-30
197168,868,Debit,844272.12,2021-06-30
156170,1117,Debit,138602.23,2020-12-20
110593,634,Debit,739897.89,2022-11-01
117265,1464,Credit,400301.41,2019-11-20
128767,273,Credit,705786.38,2022-11-20
188722,650,Debit,9905.92,2021-04-26
113247,761,Debit,460748.6,2022-07-01
139844,755,Credit,626171.78,2022-07-28
163160,109,Debit,470653.85,2022-05-24
123657,238,Credit,194531.82,2021-07-26
141498,21,Credit,17590.68,2023-06-09
109251,61,Debit,487741.19,2020-02-14
142068,1229,Debit,82969.04,2021-04-19
178512,387,Credit,833256.58,2021-12-20
194500,733,Credit,45393.68,2023-09-21
113147,759,Debit,313085.03,2022-07-18
191972,1186,Debit,756316.98,2021-08-22
180008,1390,Credit,832279.2,2022-05-27
159052,1162,Credit,102967.1,2024-03-25
108474,1128,Debit,295941.48,2022-10-11
123686,770,Debit,543471.64,2023-12-07
127144,606,Debit,152508.7,2022-06-23
194936,974,Credit,411384.58,2021-06-21
124361,925,Credit,933082.16,2019-06-27
186179,849,Credit,926031.67,2022-03-21
179539,96,Debit,216009.1,2020-10-30
179216,488,Debit,611568.64,2019-05-05
125237,425,Debit,655806.86,2021-03-22
119443,445,Credit,932234.35,2019-05-20
115785,387,Debit,442284.63,2021-07-16
185919,1360,Debit,804350.0,2020-01-08
148869,72,Credit,176608.68,2019-10-14
184271,1381,Credit,413268.04,2019-09-17
186948,839,Credit,474292.13,2023-03-13
174260,1344,Credit,934058.9,2022-05-26
185350,37,Debit,979582.64,2023-07-09
115403,1499,Debit,534249.19,2019-11-27
186832,858,Credit,869730.2,2020-04-21
176431,1269,Debit,584901.28,2022-07-24
103059,792,Credit,47120.37,2020-08-13
155479,995,Credit,89864.71,2024-03-06
137260,229,Debit,900061.59,2019-09-21
181830,237,Credit,623894.86,2023-06-02
188679,38,Debit,826122.9,2023-07-25
100173,396,Debit,498096.08,2019-07-31
198090,907,Debit,155887.81,2022-11-08
151930,133,Debit,69784.35,2020-01-26
148086,17,Credit,416767.25,2021-08-17
153441,763,Credit,584363.19,2021-09-18
139982,1496,Debit,878306.11,2022-07-26
101377,43,Credit,278832.72,2023-04-27
153114,1406,Debit,37631.04,2021-07-30
161981,1222,Debit,419639.81,2021-07-04
163410,350,Debit,770171.61,2023-06-12
109340,958,Debit,580414.45,2023-06-14
195897,1476,Credit,436307.19,2022-05-28
120305,1363,Debit,428214.99,2023-01-16
100734,259,Debit,681516.36,2019-11-10
195982,1326,Credit,334780.1,2024-02-18
175217,1142,Debit,620248.02,2022-03-25
159819,92,Debit,328205.04,2022-05-02
114026,1242,Credit,900661.14,2022-10-19
194738,61,Debit,159373.59,2022-06-28
135846,1083,Credit,244730.4,2020-01-30
111099,546,Credit,595296.27,2022-11-13
180150,1444,Credit,41336.59,2020-05-20
102678,1031,Credit,606607.42,2024-03-16
194269,664,Debit,302311.39,2021-07-25
150549,745,Debit,806738.36,2022-08-28
142764,1327,Credit,856639.16,2019-05-13
104498,1075,Credit,357876.48,2022-01-05
108200,153,Debit,107922.97,2022-06-13
178321,216,Debit,879516.28,2019-05-02
156568,608,Credit,306757.98,2023-02-22
152917,1002,Credit,877217.79,2022-07-24
134222,838,Debit,880255.94,2022-12-22
165907,992,Debit,953120.42,2021-09-07
153461,698,Credit,794054.69,2022-02-16
199159,1193,Debit,354170.33,2022-02-17
153813,1301,Debit,444912.4,2022-09-03
149683,1189,Credit,363763.77,2023-07-19
150563,348,Credit,464645.53,2021-07-08
134752,1441,Credit,256308.33,2021-09-14
167525,1138,Debit,470513.94,2019-04-26
134776,652,Credit,646977.38,2020-12-15
149041,1209,Debit,625527.5,2022-07-23
122912,966,Debit,635255.27,2023-12-09
172871,1086,Debit,338490.55,2019-12-02
109922,1374,Credit,150785.41,2023-02-26
184236,1292,Credit,610308.94,2021-03-11
100545,1068,Debit,996531.84,2021-10-16
112673,696,Debit,831821.75,2022-10-06
156361,376,Debit,99113.15,2022-10-04
129570,868,Credit,526429.25,2023-08-12
101568,1067,Debit,12729.44,2019-05-07
197146,801,Credit,168129.02,2020-08-28
159225,658,Credit,299994.74,2020-03-20
170707,1265,Debit,232432.9,2023-11-06
121277,1144,Debit,664385.21,2019-10-27
183383,1294,Credit,998656.32,2021-06-13
190888,972,Debit,265642.72,2019-12-07
146355,506,Debit,908856.7,2022-06-29
194088,1410,Credit,13626.95,2019-11-08
146325,117,Debit,523170.81,2020-06-10
153700,554,Credit,787686.72,2019-11-19
112566,829,Credit,475443.6,2023-07-31
173315,1249,Credit,534830.01,2019-11-03
114382,1265,Credit,513505.69,2020-11-13
147991,872,Credit,507031.58,2020-03-18
145122,1434,Credit,793573.95,2022-07-26
161272,1162,Debit,328568.94,2022-12-10
155210,1052,Credit,688033.91,2019-09-21
144757,348,Debit,406424.12,2019-09-14
127255,338,Credit,499372.34,2022-12-06
130041,515,Credit,60735.86,2019-06-02
199775,817,Credit,428783.83,2020-12-30
120253,875,Credit,946401.38,2021-05-28
159146,726,Debit,73246.65,2023-12-04
190844,1201,Debit,563763.67,2023-09-09
102981,1120,Credit,811504.49,2019-05-15
132496,520,Credit,419166.75,2021-01-01
178109,116,Credit,331330.33,2023-10-05
178863,66,Debit,616863.52,2022-01-08
155881,1070,Credit,836711.49,2019-08-27
147135,590,Credit,721332.74,2021-12-03
154978,300,Debit,142612.14,2023-05-19
123681,514,Credit,697826.67,2020-11-29
109851,307,Credit,647830.14,2023-12-29
167668,435,Debit,374207.21,2022-09-11
151892,1410,Debit,888986.24,2019-07-31
117817,104,Credit,937556.39,2021-02-26
178659,411,Debit,873756.84,2019-06-29
167675,929,Debit,289425.59,2023-01-03
130832,735,Credit,458701.16,2023-03-24
111238,440,Debit,329160.89,2023-06-19
122634,650,Debit,962934.91,2020-10-23
187504,1219,Credit,2454.41,2023-08-26
146696,541,Credit,230514.98,2023-07-05
127941,1455,Credit,873828.6,2021-12-07
175572,1228,Debit,772312.35,2024-03-24
179688,1072,Credit,840050.36,2022-08-03
135824,374,Credit,655225.23,2021-12-17
152416,554,Credit,957894.46,2023-11-23
150917,628,Credit,541405.93,2021-03-26
115775,1056,Debit,769349.98,2023-08-04
195725,1144,Debit,934179.13,2019-09-08
125211,1015,Credit,586112.43,2023-09-14
136128,1242,Debit,996470.41,2020-09-06
176286,1025,Credit,623099.91,2021-10-02
147970,59,Debit,529118.04,2022-02-03
108646,780,Debit,734510.34,2019-11-16
195841,419,Debit,528155.81,2023-09-16
166570,489,Credit,225795.95,2022-04-08
190092,1061,Credit,542315.7,2023-05-25
170839,14,Credit,341326.59,2022-12-07
195455,1268,Debit,608887.52,2021-10-29
136717,179,Credit,841213.56,2023-01-25
131261,1254,Credit,215117.02,2023-12-09
181262,161,Debit,331988.37,2023-10-31
181385,386,Debit,656232.18,2020-11-19
164279,513,Debit,190438.93,2022-10-30
137974,791,Debit,34993.35,2021-10-12
100955,472,Credit,988228.8,2021-03-20
109686,1100,Debit,891520.01,2020-11-12
154299,1126,Debit,901809.33,2021-01-29
105198,1256,Credit,230013.87,2023-11-15
125794,1434,Credit,830200.99,2021-11-03
154571,1368,Debit,60390.43,2022-03-22
184139,558,Debit,781466.87,2019-04-22
143655,1056,Credit,918809.22,2022-07-20
122188,870,Credit,80950.46,2022-03-10
198357,1464,Debit,588510.04,2019-06-26
195034,822,Debit,232063.16,2022-02-17
120362,324,Credit,464346.49,2020-12-27
114075,662,Credit,887230.81,2023-12-12
141128,152,Credit,368854.7,2021-10-02
148984,246,Credit,68701.16,2021-11-24
149241,680,Credit,511648.31,2022-03-19
195238,1320,Debit,849240.47,2023-05-22
190473,61,Credit,926362.03,2022-12-05
149835,410,Credit,661971.92,2020-12-11
158242,165,Credit,733556.94,2023-01-20
167401,681,Credit,393279.12,2020-07-29
170795,815,Debit,367056.03,2019-10-01
109239,575,Credit,897685.74,2019-04-13
158424,898,Credit,18374.54,2022-11-22
113140,29,Credit,782760.1,2021-07-27
162357,916,Credit,690646.07,2019-07-06
199990,607,Debit,759528.04,2022-04-27
182880,1323,Credit,472806.15,2021-01-15
141237,264,Credit,527264.59,2020-03-22
152528,618,Credit,99504.03,2023-09-20
194387,438,Debit,870581.94,2019-10-26
182926,655,Debit,688759.44,2023-09-21
172354,579,Credit,113404.7,2019-08-22
143380,1351,Debit,443297.96,2020-01-24
118208,704,Debit,976919.97,2019-10-28
183184,599,Debit,263089.68,2022-03-18
185339,861,Debit,246188.9,2023-09-19
169927,528,Credit,520971.55,2020-11-29
174765,787,Debit,193281.46,2023-06-10
190181,400,Credit,961080.45,2023-10-23
102251,740,Credit,829475.14,2022-06-18
108627,6,Debit,11325.67,2021-04-01
128674,39,Credit,339701.87,2020-06-27
101804,576,Credit,347536.08,2020-02-07
128109,1086,Credit,588322.98,2022-06-01
152001,134,Debit,635966.75,2024-01-13
155899,1119,Credit,842327.77,2020-05-05
116237,1203,Credit,866165.35,2023-07-26
118948,934,Debit,286447.12,2023-06-11
194287,459,Debit,777244.78,2023-08-27
153971,117,Credit,361631.76,2023-01-24
189855,193,Debit,309349.53,2020-06-08
124698,1449,Debit,68739.23,2019-12-30
124721,798,Credit,149777.77,2022-09-22
155150,177,Debit,766043.21,2023-06-25
151968,499,Debit,37369.51,2021-07-03
187554,1362,Debit,655018.9,2020-06-28
147004,1031,Credit,603354.69,2019-11-07
177629,439,Debit,796312.81,2023-10-29
159407,406,Credit,395161.91,2022-06-14
125604,390,Debit,445994.42,2020-03-09
140872,1404,Credit,218940.32,2019-04-30
149823,1003,Debit,6905.05,2019-11-07
178184,1368,Credit,683663.6,2020-04-03
166500,576,Credit,133154.16,2021-02-19
144823,1040,Credit,482882.15,2021-08-08
169252,801,Debit,453619.18,2023-10-09
193143,793,Credit,185896.89,2023-03-03
173771,591,Debit,83534.75,2024-01-02
111262,913,Debit,550555.17,2020-04-27
147127,303,Credit,851093.42,2022-06-28
186451,301,Debit,807960.43,2019-07-14
162178,360,Credit,970180.06,2022-06-15
172467,527,Debit,839494.25,2022-10-20
107195,716,Debit,891801.62,2023-11-21
134063,779,Credit,89445.86,2022-12-25
117767,689,Debit,708365.0,2022-11-09
193900,517,Debit,55203.66,2021-11-30
169425,1134,Debit,760554.96,2022-03-08
137223,1338,Credit,395995.82,2022-07-18
102743,1069,Debit,801505.93,2022-05-17
196586,112,Debit,707337.89,2021-11-09
104091,899,Credit,850851.31,2021-09-06
100791,465,Credit,83220.14,2021-01-02
192438,940,Credit,215742.2,2020-08-04
146281,1463,Credit,723254.33,2023-08-14
127120,910,Credit,410264.94,2021-06-17
174037,517,Credit,394968.92,2021-01-03
187294,135,Credit,534621.04,2021-05-21
114530,236,Debit,234165.28,2021-10-16
191997,1165,Credit,504930.72,2021-01-14
151872,35,Credit,916771.7,2019-10-24
133041,21,Credit,351185.62,2020-07-24
167391,76,Credit,317851.91,2024-01-31
118972,1202,Debit,600378.44,2023-12-23
134662,633,Debit,103196.5,2020-12-10
178430,1076,Debit,507149.01,2024-01-21
187901,738,Credit,866316.25,2022-12-31
158622,1187,Debit,723174.96,2022-07-16
119659,101,Debit,962882.21,2019-05-31
117704,1140,Credit,626726.93,2020-11-16
180143,875,Credit,655247.31,2021-09-04
149034,1084,Debit,486649.2,2022-10-05
127777,1176,Debit,388368.48,2023-01-05
114709,18,Debit,172057.4,2022-11-11
122628,458,Debit,925440.36,2021-08-27
130021,145,Debit,625335.92,2020-03-21
150973,738,Credit,982947.37,2020-02-26
154738,951,Credit,125549.16,2019-12-01
175201,332,Credit,773184.48,2021-02-25
130424,87,Debit,9162.06,2020-12-24
192067,43,Credit,197963.23,2021-03-17
193785,414,Debit,679071.21,2022-04-25
157326,641,Credit,220873.94,2021-05-27
147790,1481,Debit,740486.98,2020-01-26
183483,917,Debit,553015.47,2021-06-11
109716,457,Debit,164428.27,2022-05-25
102950,71,Credit,538799.94,2020-08-01
142654,61,Debit,141750.18,2021-06-29
196569,813,Credit,492699.49,2023-05-03
192352,83,Debit,471065.44,2020-03-14
174960,56,Debit,680779.38,2022-05-08
184768,1065,Debit,865881.18,2019-09-21
197836,426,Debit,777071.04,2021-03-15
122318,691,Debit,762363.59,2019-08-27
132409,489,Credit,741469.89,2022-01-24
106211,160,Debit,217028.92,2020-04-22
130678,863,Debit,141524.68,2021-06-07
166028,106,Debit,279757.64,2020-02-26
177877,229,Credit,940387.09,2019-12-27
177074,1258,Debit,658210.4,2023-07-27
181256,785,Debit,195327.71,2021-07-23
132410,550,Credit,781599.33,2022-04-11
194197,368,Credit,196987.72,2019-09-21
179887,944,Debit,238978.92,2023-01-20
112626,914,Debit,302163.87,2020-02-17
100698,631,Debit,169163.79,2021-08-02
174223,834,Credit,713448.65,2023-04-12
102319,845,Debit,384398.2,2022-05-29
125503,810,Debit,106172.81,2021-04-20
161609,67,Debit,781807.3,2020-09-12
140514,260,Credit,672961.91,2022-09-09
113715,460,Debit,756768.92,2021-05-01
100695,579,Credit,203888.39,2019-04-04
135529,2,Credit,56179.79,2024-02-04
188096,592,Credit,989666.46,2022-12-15
180209,1081,Debit,584507.79,2024-02-10
157158,577,Credit,703918.97,2023-12-26
195610,428,Debit,32778.08,2020-12-31
121061,1223,Debit,602800.05,2023-08-03
194147,307,Credit,297622.2,2022-06-16
191186,25,Debit,622693.14,2019-12-04
118579,149,Credit,94267.14,2022-09-20
133446,994,Credit,742021.87,2022-12-10
171466,1014,Debit,72226.49,2022-06-14
142753,290,Credit,301374.18,2020-11-16
105364,240,Debit,553350.82,2021-03-23
115356,851,Credit,345471.44,2020-01-07
153356,436,Credit,453427.36,2020-12-28
174858,265,Debit,897029.26,2019-10-10
138272,712,Debit,877141.64,2021-01-04
170826,247,Credit,8456.29,2023-09-09
101714,635,Debit,989431.1,2024-01-12
128070,1095,Debit,840301.55,2022-05-08
186749,554,Credit,332004.75,2021-09-30
101556,1244,Debit,612322.83,2021-07-13
150439,1232,Credit,197860.98,2022-11-17
123264,359,Credit,843829.59,2021-07-19
156839,1271,Debit,935646.53,2020-03-20
178938,1163,Debit,966087.39,2019-10-30
163809,1090,Debit,964703.21,2019-05-10
142190,491,Credit,733281.91,2021-12-01
